,0
0,1000000.0
1,999985.2007446826
2,999969.6770650959
3,999769.1336991292
4,996224.4036651129
5,998659.2581777391
6,996312.8349021716
7,999599.6644277731
8,999578.8680117244
9,999556.6987438649
10,1000495.1932242602
11,1005490.3836257106
12,1006574.8434271862
13,1001379.0468464791
14,996822.9002954619
15,996797.2470841487
16,996766.349166351
17,1003332.9035205103
18,1005625.8851649376
19,992785.4634090511
20,977208.2624092773
21,964959.0176513396
22,964938.1022191815
23,964920.7082186225
24,960615.2590844774
25,972734.7749101395
26,961047.9155888808
27,947750.8717714967
28,939096.8119325156
29,939075.605682814
30,939059.1005403744
31,949930.3567720777
32,947016.1489149678
33,966764.6058770787
34,1000017.0098008653
35,1012253.7995704621
36,1012230.6696004008
37,1012209.3737893397
38,1015261.5379429522
39,1019079.5289595097
40,1017178.3256467911
41,998211.7700312968
42,1027195.8665887547
43,1027179.2453183196
44,1027161.6221413378
45,1038206.5283882869
46,1074557.407309029
47,1091655.0270775682
48,1068571.7968986286
49,1079386.0940153631
50,1079362.3952279985
51,1079341.0695912493
52,1088811.117501636
53,1084110.725843438
54,1085036.8290932442
55,1085008.660564926
56,1094779.088691197
57,1094758.5839450555
58,1094741.2399071543
59,1091206.4786050885
60,1102518.7753356304
61,1098944.787894012
62,1110182.3698584607
63,1128710.2578367442
64,1128682.2450936781
65,1128653.3883567369
66,1109266.998314106
67,1113853.0831474494
68,1112378.4836458955
69,1137465.19877057
70,1144521.208095563
71,1144493.1738866235
72,1144466.2368870743
73,1159139.9891508147
74,1169168.4978356804
75,1209348.1126218808
76,1239490.4623279823
77,1243423.1305698582
