date,open,high,low,close,adj close,volume
2022-12-30,86.81999969482422,87.87999725341797,86.81999969482422,87.58000183105469,86.2564468383789,185300
2022-12-29,85.41999816894531,88.0199966430664,85.41999816894531,87.83000183105469,86.50267028808594,190500
2022-12-28,87.06999969482422,87.6500015258789,84.70999908447266,85.08000183105469,83.79421997070312,192000
2022-12-27,86.27999877929688,87.36000061035156,85.75,87.0999984741211,85.78369140625,158300
2022-12-23,85.7699966430664,85.95999908447266,84.66000366210938,85.91000366210938,84.61167907714844,197500
2022-12-22,84.80999755859375,85.95999908447266,84.69999694824219,85.9000015258789,84.6018295288086,184200
2022-12-21,85.44000244140625,86.69000244140625,85.29000091552734,85.83999633789062,84.54273223876953,264500
2022-12-20,83.91000366210938,84.3499984741211,82.97000122070312,83.66999816894531,82.40553283691406,281100
2022-12-19,84.88999938964844,84.88999938964844,83.25,83.91000366210938,82.64191436767578,275300
2022-12-16,85.0199966430664,85.47000122070312,84.0999984741211,84.43000030517578,83.154052734375,594500
2022-12-15,86.26000213623047,86.26000213623047,84.95999908447266,85.69000244140625,84.39501190185547,424000
2022-12-14,88.5,89.93000030517578,87.0,87.68000030517578,86.35493469238281,306800
2022-12-13,90.83999633789062,91.0199966430664,88.18000030517578,88.54000091552734,87.20193481445312,375500
2022-12-12,87.47000122070312,88.20999908447266,87.05000305175781,87.98999786376953,86.66024017333984,291900
2022-12-09,88.80999755859375,89.2699966430664,87.44999694824219,87.51000213623047,86.1875,302200
2022-12-08,88.29000091552734,89.81999969482422,87.9000015258789,89.7699966430664,88.41333770751953,205400
2022-12-07,88.08999633789062,90.02999877929688,87.37999725341797,87.79000091552734,86.46327209472656,339400
2022-12-06,89.3499984741211,90.08000183105467,87.37999725341797,88.08999633789062,86.75873565673828,397400
2022-12-05,89.9000015258789,89.91999816894531,88.55999755859375,89.45999908447266,88.1080322265625,314500
2022-12-02,89.30000305175781,91.58999633789062,89.12000274658203,91.16999816894533,89.79217529296875,297100
2022-12-01,89.75,91.05999755859376,87.87999725341797,90.16999816894533,88.80729675292969,223900
2022-11-30,87.56999969482422,89.63999938964844,86.7699966430664,89.58999633789062,88.2360610961914,355300
2022-11-29,86.91999816894531,87.91999816894531,86.63999938964844,87.1500015258789,85.83293914794922,279400
