,0
0,1000000.0
1,999988.3311351177
2,999965.9051352676
3,999662.3677665337
4,996878.5810826373
5,998634.6550379996
6,998738.2083261444
7,1000527.0727574741
8,1000502.0124008263
9,1000481.1603774474
10,1002440.8286493705
11,1005653.3647416878
12,1006791.1539439559
13,1005945.1994924232
14,1001273.3130551772
15,1001257.3535611032
16,1001236.5298853345
17,1005259.1140550536
18,1005170.1463975316
19,995131.4125557108
20,985507.7074250361
21,976075.1605074577
22,976057.5267832032
23,976042.8014298778
24,974859.9087733326
25,980873.7193139924
26,970497.669698601
27,960627.7503499578
28,959103.6336171406
29,959093.5130862625
30,959076.6182716711
31,964026.8077378166
32,970459.5813712989
33,989760.4234113961
34,1005146.2336569168
35,1018778.9740989921
36,1018764.8168048696
37,1018741.851243222
38,1021902.053355827
39,1024356.3155629741
40,1019667.4340566588
41,1011455.3897921648
42,1030743.888505633
43,1030721.3281329727
44,1030690.6694301169
45,1033080.1032586171
46,1059873.808158877
47,1059595.4809026949
48,1062415.3687147936
49,1069939.5888984124
50,1069912.3906038087
51,1069887.1467262174
52,1073434.49700658
53,1063494.4333898732
54,1064586.7347360393
55,1064559.522715758
56,1070351.5091106114
57,1070326.0324283494
58,1070308.6799719403
59,1071096.4626685171
60,1075146.036098809
61,1081269.2397950331
62,1087067.5622369456
63,1101607.3946089842
64,1101584.5744876112
65,1101567.0674319447
66,1080385.8099136641
67,1081815.1677674241
68,1077632.3341303864
69,1101536.7888293602
70,1105986.2466678806
71,1105954.0131937335
72,1105931.9886519357
73,1112970.4285989872
74,1102671.7970861462
75,1127735.432196719
76,1140557.2064406842
77,1149861.9067842818
