date,open,high,low,close,adj_close,volume
2013-01-02,44.81999969482422,45.20000076293945,44.20000076293945,44.959999084472656,37.20426559448242,293700
2013-01-03,45.040000915527344,45.08000183105469,44.52999877929688,44.79999923706055,37.071876525878906,179800
2013-01-04,45.06999969482422,45.20000076293945,44.7599983215332,45.119998931884766,37.33666610717773,150200
2013-01-07,44.79999923706055,45.060001373291016,44.380001068115234,44.7599983215332,37.03876495361328,111500
2013-01-08,44.83000183105469,44.93000030517578,44.34999847412109,44.86000061035156,37.12151718139648,69300
2013-01-09,45.060001373291016,45.22999954223633,45.0,45.220001220703125,37.41941452026367,91000
2013-01-10,45.380001068115234,45.619998931884766,45.09000015258789,45.18999862670898,37.39458847045898,47200
2013-01-11,45.290000915527344,45.45000076293945,44.33000183105469,44.95000076293945,37.19599533081055,119800
2013-01-14,44.900001525878906,45.22999954223633,44.56999969482422,45.220001220703125,37.41941452026367,132500
2013-01-15,45.02000045776367,45.52000045776367,45.0,45.400001525878906,37.568359375,91500
2013-01-16,45.220001220703125,45.619998931884766,45.20000076293945,45.470001220703125,37.62629318237305,96100
2013-01-17,45.560001373291016,46.11000061035156,45.33000183105469,45.90999984741211,37.990379333496094,121000
2013-01-18,45.84000015258789,46.2400016784668,45.5,45.709999084472656,37.82490158081055,126900
2013-01-22,45.619998931884766,46.70000076293945,45.619998931884766,46.45000076293945,38.4372444152832,149800
2013-01-23,46.0,46.25,43.27000045776367,44.34999847412109,36.69948959350586,611600
2013-01-24,44.33000183105469,44.79999923706055,44.13999938964844,44.540000915527344,36.85670471191406,358000
2013-01-25,44.66999816894531,44.79999923706055,44.31999969482422,44.650001525878906,36.94774627685547,111100
2013-01-28,44.66999816894531,44.90999984741211,44.31999969482422,44.630001068115234,36.931190490722656,199000
2013-01-29,44.5099983215332,44.68000030517578,44.41999816894531,44.5,36.82361602783203,143300
2013-01-30,44.34999847412109,44.470001220703125,43.68000030517578,43.900001525878906,36.327110290527344,267100
2013-01-31,43.900001525878906,44.650001525878906,43.900001525878906,44.27000045776367,36.63329315185547,192600
2013-02-01,44.369998931884766,44.77999877929688,44.06999969482422,44.650001525878906,36.94774627685547,615600
2013-02-04,44.41999816894531,44.41999816894531,43.66999816894531,43.7599983215332,36.21126556396485,290900
2013-02-05,43.91999816894531,44.08000183105469,43.68000030517578,43.880001068115234,36.31057357788086,198500
2013-02-06,43.59000015258789,43.83000183105469,43.560001373291016,43.7400016784668,36.19472122192383,162500
2013-02-07,43.79999923706055,44.310001373291016,43.63999938964844,44.29999923706055,36.65812301635742,245500
2013-02-08,44.27999877929688,44.880001068115234,44.27999877929688,44.63999938964844,36.93947219848633,80200
2013-02-11,44.56999969482422,45.09999847412109,44.5,45.040000915527344,37.27046203613281,87400
2013-02-12,45.04999923706055,45.58000183105469,44.91999816894531,45.58000183105469,37.717323303222656,83300
2013-02-13,45.63999938964844,45.7599983215332,45.220001220703125,45.7599983215332,37.86625671386719,102600
2013-02-14,45.630001068115234,45.97999954223633,45.619998931884766,45.77999877929688,37.8828125,73100
2013-02-15,46.06999969482422,46.06999969482422,45.630001068115234,45.86000061035156,37.94900894165039,188500
2013-02-19,46.02000045776367,46.45000076293945,46.0,46.400001525878906,38.395843505859375,190900
2013-02-20,46.400001525878906,46.59999847412109,46.04999923706055,46.11000061035156,38.155887603759766,164300
2013-02-21,46.13999938964844,46.650001525878906,45.7599983215332,45.869998931884766,37.957279205322266,109100
2013-02-22,46.20000076293945,46.43999862670898,46.0,46.31999969482422,38.32965087890625,90100
2013-02-25,46.470001220703125,46.470001220703125,45.22999954223633,45.27000045776367,37.46079635620117,128600
2013-02-26,45.43000030517578,45.84999847412109,44.970001220703125,45.58000183105469,37.717323303222656,79400
2013-02-27,45.59000015258789,46.09000015258789,45.59000015258789,45.709999084472656,37.82490158081055,59800
2013-02-28,45.58000183105469,46.0,45.52000045776367,45.59000015258789,37.72559356689453,195500
2013-03-01,45.16999816894531,45.68000030517578,44.560001373291016,45.61000061035156,37.74214553833008,83700
2013-03-04,45.369998931884766,45.75,45.130001068115234,45.68000030517578,37.80006408691406,76700
2013-03-05,45.91999816894531,46.2400016784668,45.68999862670898,45.68999862670898,37.80833053588867,88600
2013-03-06,45.65999984741211,45.86000061035156,45.29999923706055,45.630001068115234,37.93720245361328,56200
2013-03-07,45.810001373291016,45.84999847412109,45.41999816894531,45.72999954223633,38.02035140991211,352500
2013-03-08,46.0,46.400001525878906,45.619998931884766,46.25,38.45267868041992,279300
2013-03-11,46.09999847412109,47.0099983215332,45.900001525878906,46.77999877929688,38.89332580566406,231500
2013-03-12,46.66999816894531,47.11000061035156,46.59999847412109,47.08000183105469,39.14274978637695,180800
2013-03-13,47.02999877929688,47.52000045776367,47.02000045776367,47.380001068115234,39.39217758178711,168500
2013-03-14,47.33000183105469,47.97999954223633,47.33000183105469,47.91999816894531,39.84112548828125,128200
2013-03-15,47.959999084472656,48.29999923706055,47.86000061035156,48.150001525878906,40.03236389160156,313000
2013-03-18,47.56999969482422,47.97999954223633,47.56999969482422,47.81999969482422,39.75799179077149,121000
2013-03-19,48.0099983215332,48.25,47.790000915527344,48.09999847412109,39.99077987670898,65500
2013-03-20,48.220001220703125,48.7400016784668,47.88999938964844,48.34000015258789,40.19032287597656,198000
2013-03-21,48.02999877929688,48.540000915527344,47.869998931884766,48.130001068115234,40.01572799682617,128600
2013-03-22,48.18999862670898,48.7400016784668,48.0099983215332,48.470001220703125,40.29839706420898,131600
2013-03-25,48.5,48.959999084472656,48.0,48.709999084472656,40.4979362487793,122200
2013-03-26,48.81999969482422,49.18000030517578,48.70000076293945,49.16999816894531,40.88039779663086,83100
2013-03-27,48.81999969482422,49.15999984741211,48.619998931884766,48.970001220703125,40.714115142822266,150500
2013-03-28,49.15999984741211,49.41999816894531,48.84000015258789,49.06999969482422,40.79724884033203,124200
2013-04-01,48.970001220703125,49.290000915527344,48.40999984741211,48.79999923706055,40.5727653503418,190000
2013-04-02,49.0099983215332,49.2400016784668,48.27999877929688,48.41999816894531,40.25683975219727,118900
2013-04-03,48.380001068115234,48.43000030517578,47.61000061035156,47.68000030517578,39.641578674316406,109400
2013-04-04,47.720001220703125,48.02999877929688,47.38999938964844,48.0,39.90764999389648,92400
2013-04-05,47.2400016784668,48.16999816894531,47.02000045776367,48.08000183105469,39.97416305541992,89000
2013-04-08,48.25,48.25,47.5,47.880001068115234,39.80787658691406,80100
2013-04-09,47.81999969482422,48.0,47.130001068115234,47.209999084472656,39.25083160400391,98400
2013-04-10,47.150001525878906,48.22999954223633,47.06999969482422,48.13999938964844,40.024044036865234,105600
