,0
674,1054545.3448073848
675,1054543.863318574
676,1055053.6700226595
677,1049926.2477562563
678,1012271.553623944
679,1064162.2090667037
680,1097491.6289876744
681,1097489.7876669317
682,1097487.4263408603
683,1083483.3686132908
684,1105416.6242740531
685,1086261.306941402
686,1080949.6726961143
687,1079645.7543940402
688,1079641.2476126365
689,1079638.515900836
690,1073629.6113984378
691,1075177.6230335836
692,1080231.0915930693
693,1080230.4035733452
694,1098782.60814483
695,1098778.4611028866
696,1098774.9002657572
697,1080304.3761260994
698,1094169.9236010846
699,1128825.8047614677
700,1126599.487244474
701,1126669.1070654425
702,1126665.7956036539
703,1126660.1817548906
704,1087078.0579615962
705,1066080.2253813976
706,1058423.6607912078
707,1070274.9299488866
708,1056050.532169145
709,1056047.1695969766
710,1056042.1513048094
711,1071030.01943111
712,1094691.0401481527
713,1085498.831357369
714,1063602.1735617816
715,1057691.704713523
716,1057690.06660195
717,1057686.6528208074
718,1037417.8562874271
719,1038576.872112221
720,1060155.3562865297
721,1047054.3449678726
722,1066572.2862714417
723,1066569.0750095085
724,1066568.4789404548
725,1066562.3196406222
726,1067078.1850747224
727,1048668.0521192832
728,1061691.0015754541
729,1057534.9385112717
