,0
0,1000000.0
1,999981.4120652315
2,999973.1963201978
3,999484.8284154634
4,996967.0294869934
5,998691.8116796351
6,998123.3946274504
7,1000363.8878333234
8,1000345.9600123089
9,1000318.4406396435
10,1002443.2156133121
11,1004526.496854252
12,1005193.4589094544
13,1002419.4697658096
14,1000172.0203083428
15,1000153.9576708013
16,1000131.1208012032
17,1005355.3999826752
18,1007182.9210113735
19,996930.7515442658
20,987431.6681408031
21,975451.1894993215
22,975431.3720997166
23,975411.6234281099
24,972039.4524529411
25,976997.077601881
26,967200.7793777281
27,959187.0602054627
28,955867.5466273325
29,955856.3607813918
30,955840.6263054443
31,958487.5600171054
32,957488.330171933
33,965985.4478279379
34,994071.9069351301
35,998945.9598920383
36,998926.7702596724
37,998899.866176698
38,995649.1943912635
39,991679.3313201356
40,988447.8926320832
41,973605.8832315548
42,993082.5723058543
43,993057.1232260077
44,993022.4782585743
45,1001120.8137269533
46,1034531.5528919308
47,1043982.0413001326
48,1027498.0683780217
49,1037722.9954868176
50,1037702.0376960604
51,1037678.4504441462
52,1044811.8084524624
53,1046767.1842370346
54,1041697.0947834041
55,1041668.9394120217
56,1044691.337775732
57,1044665.1725522284
58,1044633.8897256902
59,1039286.3349673422
60,1052084.0037824158
61,1050861.82193845
62,1063151.4007856608
63,1080448.133363883
64,1080431.1060349974
65,1080407.7775753487
66,1059137.006760005
67,1058313.7018354358
68,1053120.6127317725
69,1076172.7040551128
70,1087604.525067641
71,1087578.3423223626
72,1087549.3820091998
73,1090692.3788366253
74,1086340.1645130548
75,1123104.5585589618
76,1173547.463492638
77,1172520.6449228183
