Stock,MAE,MSE,R²
0,0.04517452418804169,0.0029629841446876526,0.7949321866035461
1,0.05441220477223396,0.00438219727948308,-2.9992740154266357
2,0.03889403119683266,0.0021176401060074568,0.6075704097747803
3,0.0057328836992383,5.1198992878198624e-05,0.8536624312400818
4,0.06031068414449692,0.004665302578359842,-4.992476463317871
