Stock,MAE,MSE,R²
0,0.01883983612060547,0.0006223793025128543,0.9971343874931335
1,0.025361355394124985,0.0010860308539122343,0.9323294758796692
2,0.024305935949087143,0.0009425203315913677,0.9879518747329712
3,0.017905903980135918,0.00046796820242889225,0.929169774055481
4,0.03195462003350258,0.0016935111489146948,0.846416711807251
